origin,Organism/Name,kingdom,phylum,class,order,family,subfamily,genus
RefSeq-v207,Mycobacterium virus Corndog,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Corndogvirus
RefSeq-v207,Mycobacterium virus Courthouse,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Omegavirus
RefSeq-v207,Mycobacterium virus Crimd,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Cuco,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus D29,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Deadp,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Dlane,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Doom,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Dorothy,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Dotproduct,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Drago,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Ericb,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Euphoria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Eureka,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Kostyavirus
RefSeq-v207,Mycobacterium virus Faith1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Bronvirus
RefSeq-v207,Mycobacterium virus Fionnbarth,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Firecracker,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Corndogvirus
RefSeq-v207,Mycobacterium virus Fruitloop,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus George,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Gladiator,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Goose,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Gumbie,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Halo,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Liefievirus
RefSeq-v207,Mycobacterium virus Hammer,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Heldan,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Ibhubesi,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus JC27,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus JHC117,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Jasper,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Jaws,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Jeffabunny,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Joedirt,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Bronvirus
RefSeq-v207,Mycobacterium virus KBG,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Kostya,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Kostyavirus
RefSeq-v207,Mycobacterium virus Kssjeb,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Kugel,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus L5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus LHTSCC,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Larva,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Lesedi,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Liefie,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Liefievirus
RefSeq-v207,Mycobacterium virus Littlee,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Omegavirus
RefSeq-v207,Mycobacterium virus Macncheese,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Marcell,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Microwolf,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Mozy,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Mrgordo,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Museum,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Mutaforma13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Nepal,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Omega,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Omegavirus
RefSeq-v207,Mycobacterium virus Optimus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Omegavirus
RefSeq-v207,Mycobacterium virus PMC,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Pacc40,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Packman,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Peaches,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Perseus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Pixie,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Timquatrovirus
RefSeq-v207,Mycobacterium virus Porky,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Kostyavirus
RefSeq-v207,Mycobacterium virus Pukovnik,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Pumpkin,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Kostyavirus
RefSeq-v207,Mycobacterium virus Ramsey,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Rebeuca,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Rockyhorror,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Rumpelstiltskin,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Bronvirus
RefSeq-v207,Mycobacterium virus SG4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Cheoctovirus
RefSeq-v207,Mycobacterium virus Saintus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus TA17a,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
RefSeq-v207,Mycobacterium virus Wonder,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycobacterium virus Yoshi,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Avanivirus
RefSeq-v207,Mycobacterium virus lockley,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fromanvirus
RefSeq-v207,Mycoplasma phage MAV1,,,,,,,
RefSeq-v207,Mycoplasma phage phiMFV1,,,,,,,
RefSeq-v207,Mycoplasma virus P1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,,Delislevirus
RefSeq-v207,Myoviridae sp.,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Myxococcus phage Mx8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,,Myxoctovirus
RefSeq-v207,Natrialba phage PhiCh1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Myohalovirus
RefSeq-v207,Natrinema virus SNJ1,Helvetiavirae,Dividoviricota,Laserviricetes,Halopanivirales,Sphaerolipoviridae,,Betasphaerolipovirus
RefSeq-v207,Nitrincola phage 1M3-16,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,,,
RefSeq-v207,Nitrosopumilus spindle-shaped virus,,,,,Fuselloviridae,,Alphafusellovirus
RefSeq-v207,Nocardia phage NBR1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Nodularia phage vB_NspS-kac65v151,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Ravarandavirus
RefSeq-v207,Nodularia phage vB_NspS-kac68v161,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Ravarandavirus
RefSeq-v207,Nonlabens phage P12024L,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Inhavirus
RefSeq-v207,Nonlabens phage P12024S,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Inhavirus
RefSeq-v207,Oenococcus phage phi9805,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Sozzivirus
RefSeq-v207,Oenococcus phage phiS11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Sozzivirus
RefSeq-v207,Oenococcus phage phiS13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Sozzivirus
RefSeq-v207,Paenibacillus phage BN12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Sitaravirus
RefSeq-v207,Paenibacillus phage C7Cdelta,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Halcyonevirus
RefSeq-v207,Paenibacillus phage Diva,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Dragolir,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Gochnauervirinae,Dragolirvirus
RefSeq-v207,Paenibacillus phage Eltigre,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Fern,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage HB10c2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Halcyone,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Halcyonevirus
RefSeq-v207,Paenibacillus phage Harrison,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Gochnauervirinae,Harrisonvirus
RefSeq-v207,Paenibacillus phage Jacopo,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Kawika,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Leyra,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Likha,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Lucielle,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage PBL1c,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage PG1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Paenibacillus phage Pagassa,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Rani,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Scottie,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Halcyonevirus
RefSeq-v207,Paenibacillus phage Shelly,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Sitara,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Tadhana,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Tripp,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Halcyonevirus
RefSeq-v207,Paenibacillus phage Unity,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Halcyonevirus
RefSeq-v207,Paenibacillus phage Vegas,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Gochnauervirinae,Vegasvirus
RefSeq-v207,Paenibacillus phage Wanderer,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Gochnauervirinae,Wanderervirus
RefSeq-v207,Paenibacillus phage Willow,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Xenia,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage Yerffej,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Paenibacillus phage phiIBB_Pl23,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fernvirus
RefSeq-v207,Panteoa phage Kyle,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Kylevirus
RefSeq-v207,Pantoea phage LIMElight,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Limelightvirus
RefSeq-v207,Pantoea phage LIMEzero,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Waewaevirus
RefSeq-v207,Pantoea phage vB_PagM_AAM37,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Dibbivirus
RefSeq-v207,Pantoea phage vB_PagM_LIET2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Lietduovirus
RefSeq-v207,Pantoea phage vB_PagM_PSKM,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Dibbivirus
RefSeq-v207,Pantoea phage vB_PagM_SSEM1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Loessnervirus
RefSeq-v207,Pantoea phage vB_PagS_AAS23,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Drexlerviridae,,Sauletekiovirus
RefSeq-v207,Pantoea phage vB_PagS_Vid5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Vidquintavirus
RefSeq-v207,Parabacteroides phage YZ-2015a,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,,
RefSeq-v207,Parabacteroides phage YZ-2015b,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,,
RefSeq-v207,Paracoccus phage Shpa,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Vhulanivirus
RefSeq-v207,Paracoccus phage vB_PmaS-R3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Pasteurella phage PHB01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Wuhanvirus
RefSeq-v207,Pasteurella phage vB_PmuP_PHB02,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Wuhanvirus
RefSeq-v207,Pasteurella virus F108,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Irtavirus
RefSeq-v207,Pectinobacterium phage PEAT2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Peatvirus
RefSeq-v207,Pectinobacterium phage vB_PcaM_CBB,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Mimasvirus
RefSeq-v207,Pectobacterium bacteriophage PM2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Pectobacterium phage Arno160,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Melnykvirinae,Wanjuvirus
RefSeq-v207,Pectobacterium phage Clickz,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage DU_PP_II,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Unyawovirus
RefSeq-v207,Pectobacterium phage DU_PP_V,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Mccorquodalevirinae,Hongcheonvirus
RefSeq-v207,Pectobacterium phage Gaspode,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage Jarilo,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Jarilovirus
RefSeq-v207,Pectobacterium phage Khlen,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage Koot,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage Lelidair,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage MA11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Pectobacterium phage MA12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Pectobacterium phage My1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Demerecviridae,Mccorquodalevirinae,Myunavirus
RefSeq-v207,Pectobacterium phage Nepra,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,,Cbunavirus
RefSeq-v207,Pectobacterium phage Nobby,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage PM1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Suwonvirus
RefSeq-v207,Pectobacterium phage PP1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Molineuxvirinae,Axomammavirus
RefSeq-v207,Pectobacterium phage PP101,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Chaseviridae,Cleopatravirinae,Suwonvirus
RefSeq-v207,Pectobacterium phage PP16,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Kotilavirus
RefSeq-v207,Pectobacterium phage PP2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Melnykvirinae,Wanjuvirus
RefSeq-v207,Pectobacterium phage PP47,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Pektosvirus
RefSeq-v207,Pectobacterium phage PP74,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
RefSeq-v207,Pectobacterium phage PP81,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Pektosvirus
RefSeq-v207,Pectobacterium phage PP90,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage PP99,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Gajwadongvirus
RefSeq-v207,Pectobacterium phage PPWS1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Kotilavirus
RefSeq-v207,Pectobacterium phage PPWS2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Kotilavirus
RefSeq-v207,Pectobacterium phage PPWS4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Pektosvirus
RefSeq-v207,Pectobacterium phage Peat1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage PhiM1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage Phoria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage ZF40,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Pectobacterium phage Zenivior,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pectobacterium phage phiA41,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,,Cbunavirus
RefSeq-v207,Pectobacterium phage phiTE,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Vequintavirinae,Certrevirus
RefSeq-v207,Pectobacterium phage vB_PatP_CB1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,,Cbunavirus
RefSeq-v207,Pectobacterium phage vB_PatP_CB4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,,Cbunavirus
RefSeq-v207,Pectobacterium phage vB_PatP_CB5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Corkvirinae,Phimunavirus
RefSeq-v207,Pediococcus phage cIP1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coetzeevirus
RefSeq-v207,Pelagibacter phage HTVC008M,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Pelagibacter phage HTVC010P,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Pelagibacter phage HTVC011P,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Stopavirus
RefSeq-v207,Pelagibacter phage HTVC019P,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,,Pelagivirus
RefSeq-v207,Phage Gifsy-1,,,,,,,
